8,e,"<ul>
<li>Analyze the physical environment and plan next steps with the teacher. Consider these questions: Does the teacher
<blockquote>
<ul>
<li>make the Library area available as a choice-time activity on a daily basis;</li>
<li>locate the Library area in a quiet place, away from heavy traffic and near electrical outlets for lamps and tape or media players;</li>
<li>define the area with walls, shelves, and furniture;&nbsp;</li>
<li>organize and display materials neatly and attractively so that children can find what they need and return materials when finished;</li>
<li>introduce more challenging books and materials as children&rsquo;s knowledge and skills increase over time; and</li>
<li>display photos of children reading, samples of their writing, dictations of their language, and accompanying documentation?</li>
</ul>
</blockquote>
</li>
<li>Note if there is not much traffic to the Library area during choice time. Discuss ideas to make the Library area more engaging for the children with the teacher. Refer the teacher to the &ldquo;Creating an Environment for the Library Area&rdquo; section in Volume 2 for additional ideas.</li>
<li>Observe children as they interact with the materials, their peers, and the teacher in the Library area. Share your observations and suggestions to modify the area to best meet the children&rsquo;s interests and needs with the teacher.</li>
</ul>"
8,f,"<ul>
<li>Analyze the physical environment and plan next steps with the teacher. Consider these questions: Does the teacher
<blockquote>
<ul>
<li>make the Discovery area available as a choice-time activity on a daily basis;</li>
<li>locate the Discovery area near a window, if possible, so that children can observe the outside world, explore shadows and reflections, and grow plants;</li>
<li>define the area clearly with walls, shelves, and furniture;</li>
<li>provide a washable floor covering;</li>
<li>organize and display materials neatly and attractively so that children can find what they need and return materials when finished (e.g., labels containers with words and pictures and limits the quantity of materials offered at one time);</li>
<li>make the area responsive as children&rsquo;s knowledge and skills increase over time (e.g., by rotating materials, posing more challenging questions and problems, and introducing more sophisticated language and vocabulary); and</li>
<li>display children&rsquo;s work and accompanying documentation?</li>
</ul>
</blockquote>
</li>
<li>Using an upcoming study topic, flip through the Teaching Guide with the teacher to generate a list of materials to include in the Discovery area.</li>
<li>Note if there is not much traffic to the Discovery area during choice time. Discuss ideas to make the Discovery area more engaging for the children with the teacher. Refer the teacher to the &ldquo;Creating an Environment for Discovery&rdquo; section in Volume 2 for additional ideas.</li>
<li>Observe children as they interact with the materials, their peers, and the teacher in the Discovery area. Share your observations and suggestions to modify the area to best meet the children&rsquo;s interests and needs with the teacher.</li>
</ul>"
8,g,"<ul>
<li>Analyze the physical environment and plan next steps with the teacher. Consider these questions: Does the teacher
<blockquote>
<ul>
<li>make the Sand and Water area available as a choice-time activity on a daily basis;</li>
<li>locate the area on a washable floor or flooring that can be protected;</li>
<li>change the water and clean and sanitize the table and props daily;</li>
<li>organize and store props by function (e.g., measuring, making bubbles, floating and sinking) and rotate the selection frequently; and</li>
<li>organize the area so that children can see what is available?</li>
</ul>
</blockquote>
</li>
<li>Take note if there is not much traffic to the Sand and Water area during choice time.</li>
<li>Discuss ideas to make the Sand and Water area more engaging for the children with the teacher. Refer the teacher to the &ldquo;Creating an Environment for Sand and Water Play&rdquo; section of Volume 2 for additional ideas.&nbsp;</li>
<li>Observe children as they interact with the materials, their peers, and the teacher in the Sand and Water area. Share your observations and suggestions to modify the area to best meet the children&rsquo;s interests and needs with the teacher.</li>
</ul>"
8,h,"<ul>
<li>Analyze the physical environment and plan next steps with the teacher. Consider these questions: Does the teacher
<blockquote>
<ul>
<li>make the Music and Movement area available as a choice-time activity on a daily basis;</li>
<li>create an open yet organized area near other noisy areas for children to use independently (e.g., labels shelves and containers, draws silhouettes of instruments on pegboards, provides baskets for movement props);</li>
<li>include a variety of musical instruments, musical genres, and movement props;</li>
<li>provide enough instruments, props, and space for at least three or four children to play together; and</li>
<li>&nbsp;change the instruments, props, and charts throughout the year to keep children engaged, starting with simple instruments that require little direction and supervision?</li>
</ul>
</blockquote>
</li>
<li>Note if there is not much traffic to the Music and Movement area during choice time. Discuss ideas to make the Music and Movement area more engaging for the children with the teacher. Refer the teacher to the &ldquo;Creating an Environment for Music and Movement&rdquo; section of, Volume 2: Interest Areas for additional ideas.</li>
<li>Observe children as they interact with the materials, their peers, and the teacher in the Music and Movement area. Share your observations and suggestions to modify the area to best meet the children&rsquo;s interests and needs with the teacher.</li>
</ul>"
8,i,"<ul>
<li>Analyze the physical environment and plan next steps with the teacher. Consider these questions: Does the teacher
<blockquote>
<ul>
<li>make the Cooking area available as a choice-time activity on a daily basis (or as frequently as possible);</li>
<li>locate the Cooking area near a water source and electrical outlets;</li>
<li>label the storage locations for tools, utensils, and ingredients;</li>
<li>offer snack preparation frequently so that children can see the immediate benefit of cooking; and</li>
<li>set up the cooking routines and environment to encourage as much independence as possible?</li>
</ul>
</blockquote>
</li>
<li>Note if there is not much traffic to the Cooking area during choice time. Discuss ideas to make the Cooking area more engaging for the children with the teacher. Refer the teacher to the &ldquo;Creating an Environment for Cooking&rdquo; section of Volume 2: Interest Areas for additional ideas.</li>
<li>Observe children as they interact with the materials, their peers, and the teacher in the Cooking area. Share your observations and suggestions to modify the area to best meet the children&rsquo;s interests and needs with the teacher.</li>
</ul>"
8,j,"<ul>
<li>Analyze the physical environment and plan next steps with the teacher. Consider these questions: Does the teacher
<blockquote>
<ul>
<li>make the Technology area available as a choice-time activity on a daily basis;</li>
<li>locate the Technology area next to or as part of the Library area and against a wall, if possible;</li>
<li>locate the computer monitors so that external lighting does not cause a glare on the screen;</li>
<li>arrange the equipment so that children can use it safely (e.g., the equipment is easy to turn on and off, the power cords are in back and out of children&rsquo;s reach, the equipment is away from water sources);</li>
<li>allow enough space for 1&ndash;4 children to work comfortably with one or two computers or tablets;</li>
<li>arrange the equipment so that children can use it comfortably and without undue physical stress (e.g., children are approximately 18 inches from the screen, monitors are angled so that children do not have to look up, the keyboard and mouse are at a child&rsquo;s elbow level);</li>
<li>protect children from violent and sexually explicit content in software or on websites;</li>
<li>organize computer software on a shelf near the computer;</li>
<li>place mobile devices (e.g., tablets and smartphones) in protective cases; and</li>
<li>allow children to use mobile devices in other parts of the classroom (e.g., use writing apps in the Library area and use drawing apps in the Art area)?</li>
</ul>
</blockquote>
</li>
<li>Note if there is not much traffic to the Technology area during choice time. Discuss ideas to make the Technology area more engaging for the children with the teacher. Refer the teacher to the &ldquo;Creating an Environment for Technology Use&rdquo; section in Volume 2 for additional ideas.</li>
<li>Observe children as they interact with the materials, their peers, and the teacher in the Technology area. Share your observations and suggestions to modify the area to best meet the children&rsquo;s interests and needs with the teacher.</li>
</ul>"
9,a,"<ul>
<li>Walk through the room and discuss the teacher&rsquo;s use of print in the environment. Explain why it is important that materials and storage places are correctly labeled with words written conventionally in upper- and lowercase letters.</li>
<li>Discuss ways to add additional meaningful, functional, and interesting print to the classroom (e.g., create common signs such as Exit, Stop, Open, and Closed). With the teacher, create charts for taking attendance and identifying jobs on a daily basis. Review Intentional Teaching Card SE02, &ldquo;Look Who&rsquo;s Here!&rdquo; and Intentional Teaching Card SE12, &ldquo;Classroom Jobs&rdquo; with the teacher. Review the section on incorporating print throughout the environment in Volume 3.</li>
<li>Have the teacher &ldquo;tour&rdquo; the classroom at the children&rsquo;s eye level. Discuss whether the teacher can easily see the signs and charts. Ask her to look for areas in the room where there is an overwhelming amount of print.</li>
<li>Review the &ldquo;At-a-Glance&rdquo; chart for the upcoming week. Discuss activities that will produce meaningful print that can then be displayed in the classroom (e.g., a map of where the trash goes when it leaves the classroom).</li>
<li>Help the teacher enhance the word wall to incorporate new words and environmental print that is relevant to the current study topic or that reflects children&rsquo;s interests.</li>
<li>Have the teacher point out all the areas where children&rsquo;s names are displayed throughout the classroom. Offer additional ideas to display children&rsquo;s names in meaningful ways (e.g., on a word wall with photographs of children, as labels for children&rsquo;s artwork on display, on the attendance chart).</li>
</ul>"
9,b,"<ul>
<li>Help the teacher come up with a list of books and other texts that could be included in the different interest areas. Refer to Volume 3 for suggestions.</li>
<li>Discuss options for building on the current study topic or opportunities to engage children&rsquo;s other interests using the Teaching Strategies&reg; Children&rsquo;s Book Collection and other texts (e.g., cookbooks or sewing pattern books in the Dramatic Play area, children&rsquo;s encyclopedias in the Discovery area, architecture photography books or blueprints in the Block area, and books of sheet music or a local theater subscription catalog in the Music and Movement area).</li>
<li>Look at the books that are displayed in the classroom. Invite the teacher to sort and stack books into categories (e.g., story, informational, alphabet, predictable, number and counting, nursery rhymes). Discuss which categories need more titles and suggest some titles for those categories. &bull; Draw the teacher&rsquo;s attention to the &ldquo;Resources&rdquo; section of the current Teaching Guide. Discuss the suggestions for additional children&rsquo;s books to consider. &bull; Discuss topics that you have observed children talking about (e.g., birds, insects, changes in weather). Suggest additional titles for the classroom library that might engage children in topics outside of the current study topic.</li>
</ul>"
9,c,"<ul>
<li>Help the teacher come up with a list of books and other texts that could be included in the different interest areas. Refer to Volume 3 for suggestions.</li>
<li>Discuss options for building on the current study topic or opportunities to engage children&rsquo;s other interests using the Teaching Strategies&reg; Children&rsquo;s Book Collection and other texts (e.g., cookbooks or sewing pattern books in the Dramatic Play area, children&rsquo;s encyclopedias in the Discovery area, architecture photography books or blueprints in the Block area, and books of sheet music or a local theater subscription catalog in the Music and Movement area).</li>
<li>Look at the books that are displayed in the classroom. Invite the teacher to sort and stack books into categories (e.g., story, informational, alphabet, predictable, number and counting, nursery rhymes). Discuss which categories need more titles and suggest some titles for those categories. &bull; Draw the teacher&rsquo;s attention to the &ldquo;Resources&rdquo; section of the current Teaching Guide. Discuss the suggestions for additional children&rsquo;s books to consider. &bull; Discuss topics that you have observed children talking about (e.g., birds, insects, changes in weather). Suggest additional titles for the classroom library that might engage children in topics outside of the current study topic.</li>
</ul>"
9,d,"<ul>
<li>Discuss where in each interest area the teacher might keep writing materials for the children to use (e.g., markers and notepads).</li>
<li>Brainstorm additional writing materials to be included in interest areas (e.g., an appointment book when the Dramatic Play area becomes a doctor&rsquo;s office, clipboards to be taken outside for observational drawings.)</li>
</ul>"
9,e,"<ul>
<li>Help the teacher locate an appropriate place in the classroom to display the alphabet with related pictures and/or children&rsquo;s names displayed at the children&rsquo;s eye level.</li>
<li>Share photographs of successful alphabet displays in other classrooms with the teacher.</li>
</ul>"
9,f,"<ul>
<li>Help the teacher locate an appropriate place in the classroom to display the alphabet with related pictures and/or children&rsquo;s names displayed at the children&rsquo;s eye level.</li>
<li>Share photographs of successful alphabet displays in other classrooms with the teacher.</li>
</ul>"
9,g,"<ul>
<li>Help the teacher locate an appropriate place in the classroom to display the alphabet with related pictures and/or children&rsquo;s names displayed at the children&rsquo;s eye level.</li>
<li>Share photographs of successful alphabet displays in other classrooms with the teacher.</li>
</ul>"
9,h,"<ul>
<li>Help the teacher locate an appropriate place in the classroom to display the alphabet with related pictures and/or children&rsquo;s names displayed at the children&rsquo;s eye level.</li>
<li>Share photographs of successful alphabet displays in other classrooms with the teacher.</li>
</ul>"
9,i,"<ul>
<li>Help the teacher locate an appropriate place in the classroom to display the alphabet with related pictures and/or children&rsquo;s names displayed at the children&rsquo;s eye level.</li>
<li>Share photographs of successful alphabet displays in other classrooms with the teacher.</li>
</ul>"
1,a,"<ul>
<li>Consult chapter 4, &ldquo;Mathematics Learning in Interest Areas and Outdoors,&rdquo; in The Creative Curriculum&reg; for Preschool, Sixth Edition, Volume 4: Mathematics. Together, review the suggestions for materials to provide in each interest area.</li>
<li>Help the teacher locate materials related to the current or upcoming study that will promote children&rsquo;s mathematical skills and concepts.</li>
<li>Using mathematics-related Intentional Teaching Cards&trade; as a reference, discuss the different materials that support exploration of mathematical concepts in different interest areas.</li>
<li>Encourage the teacher to create a list of additional materials to include in the interest areas. Ask whether any of these materials could be borrowed or if they will need to be purchased. Make sure the teacher knows the procedure for requesting new materials.</li>
</ul>"
1,b,"<ul>
<li>Consult chapter 4, &ldquo;Mathematics Learning in Interest Areas and Outdoors,&rdquo; in The Creative Curriculum&reg; for Preschool, Sixth Edition, Volume 4: Mathematics. Together, review the suggestions for materials to provide in each interest area.</li>
<li>Help the teacher locate materials related to the current or upcoming study that will promote children&rsquo;s mathematical skills and concepts.</li>
<li>Using mathematics-related Intentional Teaching Cards&trade; as a reference, discuss the different materials that support exploration of mathematical concepts in different interest areas.</li>
<li>Encourage the teacher to create a list of additional materials to include in the interest areas. Ask whether any of these materials could be borrowed or if they will need to be purchased. Make sure the teacher knows the procedure for requesting new materials.</li>
</ul>"
1,c,"<ul>
<li>Consult chapter 4, &ldquo;Mathematics Learning in Interest Areas and Outdoors,&rdquo; in The Creative Curriculum&reg; for Preschool, Sixth Edition, Volume 4: Mathematics. Together, review the suggestions for materials to provide in each interest area.</li>
<li>Help the teacher locate materials related to the current or upcoming study that will promote children&rsquo;s mathematical skills and concepts.</li>
<li>Using mathematics-related Intentional Teaching Cards&trade; as a reference, discuss the different materials that support exploration of mathematical concepts in different interest areas.</li>
<li>Encourage the teacher to create a list of additional materials to include in the interest areas. Ask whether any of these materials could be borrowed or if they will need to be purchased. Make sure the teacher knows the procedure for requesting new materials.</li>
</ul>"
1,d,"<ul>
<li>Consult chapter 4, &ldquo;Mathematics Learning in Interest Areas and Outdoors,&rdquo; in The Creative Curriculum&reg; for Preschool, Sixth Edition, Volume 4: Mathematics. Together, review the suggestions for materials to provide in each interest area.</li>
<li>Help the teacher locate materials related to the current or upcoming study that will promote children&rsquo;s mathematical skills and concepts.</li>
<li>Using mathematics-related Intentional Teaching Cards&trade; as a reference, discuss the different materials that support exploration of mathematical concepts in different interest areas.</li>
<li>Encourage the teacher to create a list of additional materials to include in the interest areas. Ask whether any of these materials could be borrowed or if they will need to be purchased. Make sure the teacher knows the procedure for requesting new materials.</li>
</ul>"
1,e,"<ul>
<li>Consult chapter 4, &ldquo;Mathematics Learning in Interest Areas and Outdoors,&rdquo; in The Creative Curriculum&reg; for Preschool, Sixth Edition, Volume 4: Mathematics. Together, review the suggestions for materials to provide in each interest area.</li>
<li>Help the teacher locate materials related to the current or upcoming study that will promote children&rsquo;s mathematical skills and concepts.</li>
<li>Using mathematics-related Intentional Teaching Cards&trade; as a reference, discuss the different materials that support exploration of mathematical concepts in different interest areas.</li>
<li>Encourage the teacher to create a list of additional materials to include in the interest areas. Ask whether any of these materials could be borrowed or if they will need to be purchased. Make sure the teacher knows the procedure for requesting new materials.</li>
</ul>"
1,a,"<ul>
<li>Analyze the physical environment and discuss potential improvements with the teacher. Consider these questions: Does the teacher create an environment that
<blockquote>
<ul>
<li>includes photographs of children and their families;</li>
<li>includes authentic images representing the diversity in the classroom and community;</li>
<li>includes images of children with disabilities;</li>
<li>reflects the first languages of children throughout the classroom; and&nbsp;</li>
<li>incorporates children&rsquo;s first languages in the classroom book collection and music experiences?</li>
</ul>
</blockquote>
</li>
<li>With the teacher, research books written in the children&rsquo;s first languages to include in the classroom collection. In a classroom with children who speak Spanish, discuss the use of Spanish titles from the Teaching Strategies&reg; Children&rsquo;s Book Collection.&nbsp;</li>
<li>Help the teacher make color-coded, laminated labels in English and in the children&rsquo;s first languages and install them throughout the classroom. Discuss how to handle the labels if there are several different first languages in the classroom community.</li>
<li>Brainstorm with the teacher for additional materials that can be added to interest areas to reflect the diversity of the families in the classroom and the community.</li>
<li>Look at materials to be sure that they relate directly to children&rsquo;s experiences and do not depict stereotypes. Consider the children&rsquo;s family backgrounds as you select materials.</li>
<li>Suggest that the teacher reach out to families of the children in the classroom for ideas on materials, books, displays, and music to add to the classroom.</li>
<li>Identify businesses in the community where culturally relevant resources are available. Suggest that the teacher visit them to gather materials that authentically reflect the cultures, languages, and backgrounds of the families in the program (e.g., empty boxes of popular food items for the Dramatic Play area).</li>
</ul>"
1,b,"<ul>
<li>Analyze the physical environment and discuss potential improvements with the teacher. Consider these questions: Does the teacher create an environment that
<blockquote>
<ul>
<li>includes photographs of children and their families;</li>
<li>includes authentic images representing the diversity in the classroom and community;</li>
<li>includes images of children with disabilities;</li>
<li>reflects the first languages of children throughout the classroom; and&nbsp;</li>
<li>incorporates children&rsquo;s first languages in the classroom book collection and music experiences?</li>
</ul>
</blockquote>
</li>
<li>With the teacher, research books written in the children&rsquo;s first languages to include in the classroom collection. In a classroom with children who speak Spanish, discuss the use of Spanish titles from the Teaching Strategies&reg; Children&rsquo;s Book Collection.&nbsp;</li>
<li>Help the teacher make color-coded, laminated labels in English and in the children&rsquo;s first languages and install them throughout the classroom. Discuss how to handle the labels if there are several different first languages in the classroom community.</li>
<li>Brainstorm with the teacher for additional materials that can be added to interest areas to reflect the diversity of the families in the classroom and the community.</li>
<li>Look at materials to be sure that they relate directly to children&rsquo;s experiences and do not depict stereotypes. Consider the children&rsquo;s family backgrounds as you select materials.</li>
<li>Suggest that the teacher reach out to families of the children in the classroom for ideas on materials, books, displays, and music to add to the classroom.</li>
<li>Identify businesses in the community where culturally relevant resources are available. Suggest that the teacher visit them to gather materials that authentically reflect the cultures, languages, and backgrounds of the families in the program (e.g., empty boxes of popular food items for the Dramatic Play area).</li>
</ul>"
1,c,"<ul>
<li>Analyze the physical environment and discuss potential improvements with the teacher. Consider these questions: Does the teacher create an environment that
<blockquote>
<ul>
<li>includes photographs of children and their families;</li>
<li>includes authentic images representing the diversity in the classroom and community;</li>
<li>includes images of children with disabilities;</li>
<li>reflects the first languages of children throughout the classroom; and&nbsp;</li>
<li>incorporates children&rsquo;s first languages in the classroom book collection and music experiences?</li>
</ul>
</blockquote>
</li>
<li>With the teacher, research books written in the children&rsquo;s first languages to include in the classroom collection. In a classroom with children who speak Spanish, discuss the use of Spanish titles from the Teaching Strategies&reg; Children&rsquo;s Book Collection.&nbsp;</li>
<li>Help the teacher make color-coded, laminated labels in English and in the children&rsquo;s first languages and install them throughout the classroom. Discuss how to handle the labels if there are several different first languages in the classroom community.</li>
<li>Brainstorm with the teacher for additional materials that can be added to interest areas to reflect the diversity of the families in the classroom and the community.</li>
<li>Look at materials to be sure that they relate directly to children&rsquo;s experiences and do not depict stereotypes. Consider the children&rsquo;s family backgrounds as you select materials.</li>
<li>Suggest that the teacher reach out to families of the children in the classroom for ideas on materials, books, displays, and music to add to the classroom.</li>
<li>Identify businesses in the community where culturally relevant resources are available. Suggest that the teacher visit them to gather materials that authentically reflect the cultures, languages, and backgrounds of the families in the program (e.g., empty boxes of popular food items for the Dramatic Play area).</li>
</ul>"
1,d,"<ul>
<li>Analyze the physical environment and discuss potential improvements with the teacher. Consider these questions: Does the teacher create an environment that
<blockquote>
<ul>
<li>includes photographs of children and their families;</li>
<li>includes authentic images representing the diversity in the classroom and community;</li>
<li>includes images of children with disabilities;</li>
<li>reflects the first languages of children throughout the classroom; and&nbsp;</li>
<li>incorporates children&rsquo;s first languages in the classroom book collection and music experiences?</li>
</ul>
</blockquote>
</li>
<li>With the teacher, research books written in the children&rsquo;s first languages to include in the classroom collection. In a classroom with children who speak Spanish, discuss the use of Spanish titles from the Teaching Strategies&reg; Children&rsquo;s Book Collection.&nbsp;</li>
<li>Help the teacher make color-coded, laminated labels in English and in the children&rsquo;s first languages and install them throughout the classroom. Discuss how to handle the labels if there are several different first languages in the classroom community.</li>
<li>Brainstorm with the teacher for additional materials that can be added to interest areas to reflect the diversity of the families in the classroom and the community.</li>
<li>Look at materials to be sure that they relate directly to children&rsquo;s experiences and do not depict stereotypes. Consider the children&rsquo;s family backgrounds as you select materials.</li>
<li>Suggest that the teacher reach out to families of the children in the classroom for ideas on materials, books, displays, and music to add to the classroom.</li>
<li>Identify businesses in the community where culturally relevant resources are available. Suggest that the teacher visit them to gather materials that authentically reflect the cultures, languages, and backgrounds of the families in the program (e.g., empty boxes of popular food items for the Dramatic Play area).</li>
</ul>"
1,e,"<ul>
<li>Analyze the physical environment and discuss potential improvements with the teacher. Consider these questions: Does the teacher create an environment that
<blockquote>
<ul>
<li>includes photographs of children and their families;</li>
<li>includes authentic images representing the diversity in the classroom and community;</li>
<li>includes images of children with disabilities;</li>
<li>reflects the first languages of children throughout the classroom; and&nbsp;</li>
<li>incorporates children&rsquo;s first languages in the classroom book collection and music experiences?</li>
</ul>
</blockquote>
</li>
<li>With the teacher, research books written in the children&rsquo;s first languages to include in the classroom collection. In a classroom with children who speak Spanish, discuss the use of Spanish titles from the Teaching Strategies&reg; Children&rsquo;s Book Collection.&nbsp;</li>
<li>Help the teacher make color-coded, laminated labels in English and in the children&rsquo;s first languages and install them throughout the classroom. Discuss how to handle the labels if there are several different first languages in the classroom community.</li>
<li>Brainstorm with the teacher for additional materials that can be added to interest areas to reflect the diversity of the families in the classroom and the community.</li>
<li>Look at materials to be sure that they relate directly to children&rsquo;s experiences and do not depict stereotypes. Consider the children&rsquo;s family backgrounds as you select materials.</li>
<li>Suggest that the teacher reach out to families of the children in the classroom for ideas on materials, books, displays, and music to add to the classroom.</li>
<li>Identify businesses in the community where culturally relevant resources are available. Suggest that the teacher visit them to gather materials that authentically reflect the cultures, languages, and backgrounds of the families in the program (e.g., empty boxes of popular food items for the Dramatic Play area).</li>
</ul>"
1,a,"<ul>
<li>Walk through both the indoor and outdoor environments with the teacher, looking specifically at the condition and safety of materials, furniture, and equipment. Take note of any pieces that need to be cleaned, fixed, moved, or replaced. Immediately remove any broken or unsafe materials and then create a plan to follow up on your findings.</li>
<li>Use the &ldquo;Arrange the Physical Environment&rdquo; portion of the checklist in The Creative Curriculum&reg; for Preschool Teaching Guide: Beginning the Year to help the teacher arrange the physical environment.</li>
<li>Refer the teacher to the &ldquo;Inspecting and Maintaining Playground Equipment&rdquo; section of Volume 2 to guide an assessment of the outdoor area.</li>
<li>Ask the teacher to explain the routines, procedures, and expectations that she uses to ensure a consistently clean, safe, and well-maintained environment. Ask, &ldquo;What tasks and checks are to be completed daily, weekly, and monthly? What procedures are in place to promote children&rsquo;s safety during food preparation and during the arrival and departure routines? What is the proper practice for storing chemicals and medicines?&rdquo;</li>
<li>Work with the teacher to create a &ldquo;wish list&rdquo; of developmentally appropriate materials, furniture, and equipment that would enhance the physical environment.</li>
<li>Share successful job charts from other classroom communities with the teacher. Together, brainstorm materials that might support children as they learn to care for the classroom.</li>
<li>Role-play different scenarios in which the teacher is pulled to different areas of the classroom. Have the teacher pause and see areas in the room from which they do not have clear visibility. Rearrange the furniture to improve visual supervision.</li>
</ul>"
1,b,"<ul>
<li>Walk through both the indoor and outdoor environments with the teacher, looking specifically at the condition and safety of materials, furniture, and equipment. Take note of any pieces that need to be cleaned, fixed, moved, or replaced. Immediately remove any broken or unsafe materials and then create a plan to follow up on your findings.</li>
<li>Use the &ldquo;Arrange the Physical Environment&rdquo; portion of the checklist in The Creative Curriculum&reg; for Preschool Teaching Guide: Beginning the Year to help the teacher arrange the physical environment.</li>
<li>Refer the teacher to the &ldquo;Inspecting and Maintaining Playground Equipment&rdquo; section of Volume 2 to guide an assessment of the outdoor area.</li>
<li>Ask the teacher to explain the routines, procedures, and expectations that she uses to ensure a consistently clean, safe, and well-maintained environment. Ask, &ldquo;What tasks and checks are to be completed daily, weekly, and monthly? What procedures are in place to promote children&rsquo;s safety during food preparation and during the arrival and departure routines? What is the proper practice for storing chemicals and medicines?&rdquo;</li>
<li>Work with the teacher to create a &ldquo;wish list&rdquo; of developmentally appropriate materials, furniture, and equipment that would enhance the physical environment.</li>
<li>Share successful job charts from other classroom communities with the teacher. Together, brainstorm materials that might support children as they learn to care for the classroom.</li>
<li>Role-play different scenarios in which the teacher is pulled to different areas of the classroom. Have the teacher pause and see areas in the room from which they do not have clear visibility. Rearrange the furniture to improve visual supervision.</li>
</ul>"
1,c,"<ul>
<li>Walk through both the indoor and outdoor environments with the teacher, looking specifically at the condition and safety of materials, furniture, and equipment. Take note of any pieces that need to be cleaned, fixed, moved, or replaced. Immediately remove any broken or unsafe materials and then create a plan to follow up on your findings.</li>
<li>Use the &ldquo;Arrange the Physical Environment&rdquo; portion of the checklist in The Creative Curriculum&reg; for Preschool Teaching Guide: Beginning the Year to help the teacher arrange the physical environment.</li>
<li>Refer the teacher to the &ldquo;Inspecting and Maintaining Playground Equipment&rdquo; section of Volume 2 to guide an assessment of the outdoor area.</li>
<li>Ask the teacher to explain the routines, procedures, and expectations that she uses to ensure a consistently clean, safe, and well-maintained environment. Ask, &ldquo;What tasks and checks are to be completed daily, weekly, and monthly? What procedures are in place to promote children&rsquo;s safety during food preparation and during the arrival and departure routines? What is the proper practice for storing chemicals and medicines?&rdquo;</li>
<li>Work with the teacher to create a &ldquo;wish list&rdquo; of developmentally appropriate materials, furniture, and equipment that would enhance the physical environment.</li>
<li>Share successful job charts from other classroom communities with the teacher. Together, brainstorm materials that might support children as they learn to care for the classroom.</li>
<li>Role-play different scenarios in which the teacher is pulled to different areas of the classroom. Have the teacher pause and see areas in the room from which they do not have clear visibility. Rearrange the furniture to improve visual supervision.</li>
</ul>"
1,d,"<ul>
<li>Walk through both the indoor and outdoor environments with the teacher, looking specifically at the condition and safety of materials, furniture, and equipment. Take note of any pieces that need to be cleaned, fixed, moved, or replaced. Immediately remove any broken or unsafe materials and then create a plan to follow up on your findings.</li>
<li>Use the &ldquo;Arrange the Physical Environment&rdquo; portion of the checklist in The Creative Curriculum&reg; for Preschool Teaching Guide: Beginning the Year to help the teacher arrange the physical environment.</li>
<li>Refer the teacher to the &ldquo;Inspecting and Maintaining Playground Equipment&rdquo; section of Volume 2 to guide an assessment of the outdoor area.</li>
<li>Ask the teacher to explain the routines, procedures, and expectations that she uses to ensure a consistently clean, safe, and well-maintained environment. Ask, &ldquo;What tasks and checks are to be completed daily, weekly, and monthly? What procedures are in place to promote children&rsquo;s safety during food preparation and during the arrival and departure routines? What is the proper practice for storing chemicals and medicines?&rdquo;</li>
<li>Work with the teacher to create a &ldquo;wish list&rdquo; of developmentally appropriate materials, furniture, and equipment that would enhance the physical environment.</li>
<li>Share successful job charts from other classroom communities with the teacher. Together, brainstorm materials that might support children as they learn to care for the classroom.</li>
<li>Role-play different scenarios in which the teacher is pulled to different areas of the classroom. Have the teacher pause and see areas in the room from which they do not have clear visibility. Rearrange the furniture to improve visual supervision.</li>
</ul>"
1,e,"<ul>
<li>Walk through both the indoor and outdoor environments with the teacher, looking specifically at the condition and safety of materials, furniture, and equipment. Take note of any pieces that need to be cleaned, fixed, moved, or replaced. Immediately remove any broken or unsafe materials and then create a plan to follow up on your findings.</li>
<li>Use the &ldquo;Arrange the Physical Environment&rdquo; portion of the checklist in The Creative Curriculum&reg; for Preschool Teaching Guide: Beginning the Year to help the teacher arrange the physical environment.</li>
<li>Refer the teacher to the &ldquo;Inspecting and Maintaining Playground Equipment&rdquo; section of Volume 2 to guide an assessment of the outdoor area.</li>
<li>Ask the teacher to explain the routines, procedures, and expectations that she uses to ensure a consistently clean, safe, and well-maintained environment. Ask, &ldquo;What tasks and checks are to be completed daily, weekly, and monthly? What procedures are in place to promote children&rsquo;s safety during food preparation and during the arrival and departure routines? What is the proper practice for storing chemicals and medicines?&rdquo;</li>
<li>Work with the teacher to create a &ldquo;wish list&rdquo; of developmentally appropriate materials, furniture, and equipment that would enhance the physical environment.</li>
<li>Share successful job charts from other classroom communities with the teacher. Together, brainstorm materials that might support children as they learn to care for the classroom.</li>
<li>Role-play different scenarios in which the teacher is pulled to different areas of the classroom. Have the teacher pause and see areas in the room from which they do not have clear visibility. Rearrange the furniture to improve visual supervision.</li>
</ul>"
